ID,Title,Description,Launch Date,Developer,Publisher,Price,Discount %,Original Price,Discounted Price,Recent Reviews,Recent Positive %,Recent Review Summary,Total Reviews,Total Positive %,Total Review Summary,Rating Value,Best Rating,Worst Rating,Tags,URL
1620720,The Forest Quartet,"The Forest Quartet is a puzzle adventure about a gone, but not forgotten, lead singer. Play her spirit and travel through 3 acts unique to the members of her band for a final farewell concert. Face their emotions, solve puzzles and fight the corruption plaguing their souls.","8 Dec, 2022",Mads & Friends,Bedtime Digital Games,,-70%,"9,75€","2,92€",11,100%,Very Positive,88,92%,Very Positive,9,10,1,Indie;Puzzle;Story Rich;Singleplayer;Music;Mystery;Female Protagonist;Relaxing;Exploration;Isometric;Controller;Linear;Narration;3D;Colorful;Minimalist;Stylized;Philosophical;Atmospheric;Emotional,https://store.steampowered.com/app/1620720/The_Forest_Quartet/?snr=1_7_7_7000_150_25
21680,Bionic Commando: Rearmed,"Classic side-scrolling gameplay is reporting back for duty with Bionic Commando Rearmed, a remake of the classic NES game, out now on PC.20 years after the 8-bit classic was released, Bionic Commando Rearmed recreates the world of the original with a complete ""2.5D"" visual revamp.","14 Aug, 2008",Capcom,Capcom,,-68%,"8,99€","2,87€",,,,638,70%,Mostly Positive,7,10,1,Action;Platformer;Remake;Great Soundtrack;Local Co-Op;Local Multiplayer;Retro;2D;Old School;Co-op;4 Player Local;2.5D;Arcade;Side Scroller;Difficult;Singleplayer,https://store.steampowered.com/app/21680/Bionic_Commando_Rearmed/?snr=1_7_7_7000_150_25
1612810,Star Chef 2: Cooking Game,"Welcome to the most loved restaurant management game. Join millions in cooking, serving, managing, and trading. Meet chefs around the world and cater to celebrations. Form your CHEF TEAM to combat in rewarding cooking challenges and become the MASTER CHEF.","9 Aug, 2021",99Games Online Private Limited,99Games Online Private Limited,,,,,,,,302,76%,Mostly Positive,7,10,1,Casual;Simulation;Farming Sim;Life Sim;Trivia;City Builder;Time Management;Cooking;Immersive Sim;Isometric;Family Friendly;Crafting;Base Building;Inventory Management;PvP;Team-Based;Singleplayer;Free to Play;Management;Multiplayer,https://store.steampowered.com/app/1612810/Star_Chef_2_Cooking_Game/?snr=1_7_7_7000_150_25
304410,Hexcells Infinite,"Hexcells Infinite is an ambient logic puzzle game for PC, Mac and Linux.","1 Sep, 2014",Matthew Brown,Matthew Brown,,-70%,"4,99€","1,49€",28,92%,Very Positive,3453,97%,Overwhelmingly Positive,10,10,1,Puzzle;Casual;Indie;Logic;Minimalist;Relaxing;Singleplayer;Strategy;Hex Grid;Replay Value;Difficult;Touch-Friendly;2D;Mouse only,https://store.steampowered.com/app/304410/Hexcells_Infinite/?snr=1_7_7_7000_150_25
1456200,Initial Drift Online,"Drift over some of Japan's most legendary mountain passes, compete against your friends or players from around the world in epic battles, make deliveries, buy new cars and set records in the world rankings!","30 Mar, 2023",RewindApp,RewindApp,,-75%,"4,99€","1,24€",41,78%,Mostly Positive,2325,76%,Mostly Positive,7,10,1,Racing;Immersive Sim;Combat Racing;Open World;Life Sim;Driving;Physics;PvP;Automobile Sim;MMORPG;First-Person;Action;Third Person;Relaxing;Simulation;Anime;Atmospheric;1990's;Massively Multiplayer;Multiplayer,https://store.steampowered.com/app/1456200/Initial_Drift_Online/?snr=1_7_7_7000_150_25
1919720,Crimson Dawn,Crimson Dawn is a roguelite horde survival game with RPG elements. Recruit mercenaries and survive 5 stages by fighting the hordes of evil. Unlock more characters and weapons with unique abilities. Carve your path to stop the hordes of evil once and for all!,"11 Apr, 2023",Purple Lake,Purple Lake,,-35%,"3,99€","2,59€",,,,277,67%,Mixed,6,10,1,RPG;Action;Roguelike;Roguelite;Bullet Hell;2D;Pixel Graphics;Action RPG;1980s;Controller;Singleplayer;Arcade;Vampire;Early Access;Indie;Action Roguelike;Shoot 'Em Up;Twin Stick Shooter;Casual;Top-Down Shooter,https://store.steampowered.com/app/1919720/Crimson_Dawn/?snr=1_7_7_7000_150_25
1667400,Cute Cats,Cute cats want to play with you! Chill out with them in your free time! Find differences between two nearly similar artistic paintings.,"9 Aug, 2021",KuKo,KuKo,,-51%,"0,99€","0,49€",,,,246,96%,Very Positive,9,10,1,Casual;Puzzle;Cute;Hidden Object;Hand-drawn;Cats;Singleplayer;Psychological Horror,https://store.steampowered.com/app/1667400/Cute_Cats/?snr=1_7_7_7000_150_25
264300,Guns n Zombies,"This is the world after a zombie apocalypse in which the main characters have to go through many perils. It is a story about ordinary people who, when faced with danger, decided not to run away from it, but to fight back. As the story goes along, you will learn what caused the disaster and help other survivors to overcome its aftermath.","30 Oct, 2014",Krealit,Krealit,,-89%,"7,79€","0,85€",,,,781,68%,Mixed,6,10,1,Action;Zombies;RPG;Adventure;Indie;Co-op;Top-Down Shooter;Twin Stick Shooter;Robots;Survival;Top-Down;Shooter;Tower Defense,https://store.steampowered.com/app/264300/Guns_n_Zombies/?snr=1_7_7_7000_150_25
1307370,Rain City,"Rain City is a point-and-click adventure game. The player is taking the role of a cat who comes to the Rain City - where it rains all year round - to find his missing sister. During the journey, the player will meet different people and witness various, bizarre stories.","21 Jan, 2021",big pineapple,Cotton Game,,-24%,"3,29€","2,50€",,,,71,61%,Mixed,6,10,1,Puzzle;Investigation;Cute;Cartoony;Stylized;Hand-drawn;Linear;Cats;Puzzle Platformer;2D Platformer;RPG;Dungeon Crawler;Interactive Fiction;2D;Dynamic Narration;Detective;Story Rich;Conversation;Anime;Colorful,https://store.steampowered.com/app/1307370/Rain_City/?snr=1_7_7_7000_150_25
816160,Score a goal 2 (Physical football),"This is the second part of the physical puzzle Score a goal (Physical football), whose main task is to score the ball into the goal.","3 Mar, 2018",BulatHard,BulatHard,"9,90€",,,,,,,101,72%,Mostly Positive,7,10,1,Casual;Sports;Indie;Puzzle;Point & Click;Arcade;Clicker;Side Scroller;Puzzle Platformer;Precision Platformer;2D;3D Vision;Abstract;Minimalist;Third Person;2.5D;Family Friendly;Logic;Time Manipulation;Score Attack,https://store.steampowered.com/app/816160/Score_a_goal_2_Physical_football/?snr=1_7_7_7000_150_25
1347420,One Way: The Elevator,One Way: The Elevator is a creative point-and-click game developed by CottonGame. You need to find a blue sphere in each scene to power an elevator to travel upward.,"13 Aug, 2020",Cotton Game,Cotton Game,,-24%,"3,29€","2,50€",,,,304,93%,Very Positive,9,10,1,Casual;RPG;Puzzle;Exploration;Clicker;Hidden Object;2D;Puzzle Platformer;Cartoon;Cute;Hand-drawn;Stylized;Story Rich;Fantasy;Robots;Steampunk;Cyberpunk;Conversation;Singleplayer;Linear,https://store.steampowered.com/app/1347420/One_Way_The_Elevator/?snr=1_7_7_7000_150_25
980210,HordeCore,"HordeCore is a kick-ass side-scrolling shooter set in a post-apocalyptic world. Play alone, or as a team - and destroy, survive, craft, and explore!","2 Mar, 2022",Digitality Games,META Publishing,,-75%,"9,99€","2,49€",,,,94,71%,Mostly Positive,7,10,1,Action Roguelike;Indie;RPG;Online Co-Op;Zombies;Action RPG;Cyberpunk;Deckbuilding;Action-Adventure;Bullet Hell;Choices Matter;Looter Shooter;Roguelite;2D;Singleplayer;Team-Based;Dystopian;Arcade;Fantasy;Action,https://store.steampowered.com/app/980210/HordeCore/?snr=1_7_7_7000_150_25
231140,Cities XL Platinum,"Build cities, shape a world.Cities XL Platinum lets you design, build and link up cities of all shapes and sizes around the Cities XL planet!Build more impressive cities than ever before! Cities XL Platinum offers a huge variety of over 1,000 buildings and constructions (including 50 brand new structures), that you can freely place on...","6 Feb, 2013",Focus Entertainment,Focus Entertainment,,-75%,"9,99€","2,49€",,,,1008,57%,Mixed,6,10,1,Simulation;City Builder;Strategy;Sandbox;Management;Singleplayer;Economy;Building;Moddable;Resource Management,https://store.steampowered.com/app/231140/Cities_XL_Platinum/?snr=1_7_7_7000_150_25
1646120,Citizens: Far Lands,"Citizens is a blend between turn based city builder and a puzzler for strategy masterminds. Build a thriving settlement, extract and process resources and manage your population by catering to their needs, thus allowing you to build bigger and better!","14 Jul, 2022",Redkar Limited,CreativeForge Games;Hawthorn Games;Redkar Limited,"9,75€",,,,,,,62,83%,Very Positive,9,10,1,Resource Management;Minimalist;City Builder;Colony Sim;Puzzle;Sandbox;Turn-Based Strategy;Strategy;Medieval;Simulation;3D;Building;Turn-Based Tactics;Turn-Based Combat;Time Management;Management;Agriculture;Economy;Singleplayer;Cartoony,https://store.steampowered.com/app/1646120/Citizens_Far_Lands/?snr=1_7_7_7000_150_25
2217440,Pair Of Stamps,"This fun find-a-pair puzzle game will help improve your attention and memory, making you smile and sometimes think, both the kid and the bearded guy.","25 Nov, 2022",Five Percents,Five Percents,,-51%,"0,99€","0,49€",,,,52,96%,Very Positive,9,10,1,Casual;Point & Click;Puzzle;Tabletop;Hidden Object;Cute;2D;Cartoony;Cartoon;Colorful;Education;Atmospheric;Family Friendly;Logic;Horses;Nature;Relaxing;Funny;Tutorial;Dog,https://store.steampowered.com/app/2217440/Pair_Of_Stamps/?snr=1_7_7_7000_150_25
591420,Zup! 4,Minimal physical puzzle with explosions,"20 Feb, 2017",Quiet River,Quiet River,"1,99€",,,,14,92%,Very Positive,2662,90%,Very Positive,9,10,1,Puzzle;Casual;Indie;Fast-Paced;2D;Short;Minimalist;Puzzle Platformer;Point & Click;Singleplayer;Cute;Action;Free to Play;Racing;Side Scroller;Dungeon Crawler;Pixel Graphics;Anime;Survival;Psychological Horror,https://store.steampowered.com/app/591420/Zup_4/?snr=1_7_7_7000_150_25
1831870,The Hotel,"The Hotel is a psychological horror thriller in which the player will have to face the evil living within the walls of a lonely hotel. But more importantly, the player will have to decide what this evil is to him. Maybe the nature of this evil is deeper than it seems at first glance.","17 Jun, 2022",Constant_Art,Constant_Art,"1,59€",,,,,,,58,81%,Very Positive,9,10,1,Horror;Psychological Horror;Atmospheric;Walking Simulator;First-Person;Indie;Singleplayer;Story Rich;Dark;Puzzle;Exploration;Psychedelic;Mystery;Drama;Supernatural;Surreal;Linear;Adventure;Psychological;3D,https://store.steampowered.com/app/1831870/The_Hotel/?snr=1_7_7_7000_150_25
1323540,Aerial_Knight's Never Yield,Survive A futuristic Tokyo style Detroit in this 3D runner that tells the story of Wally who has uncovered the evidence that can change his city forever. Explore a game world with a dope-tastic soundtrack featuring the authentic sounds of Detroit Artist.,"19 May, 2021",Aerial_Knight,Headup Publishing,,-80%,"11,99€","2,39€",,,,60,85%,Very Positive,9,10,1,Runner;Music;Difficult;Platformer;3D;Adventure;Thriller;Bullet Time;Action;Cinematic;Stylized;Sci-fi;Futuristic;Indie;Quick-Time Events;2D;Singleplayer;Casual,https://store.steampowered.com/app/1323540/Aerial_Knights_Never_Yield/?snr=1_7_7_7000_150_25
39800,Nation Red,"Nation Red is an ultra fast infinite play arena-based shooter providing an exceptional close-quarter battlefield experience. Fight thousands of zombie mutants and their bosses in frantic bloody gameplay while earning close to 100 perks. Fight in Barricade, Survival or Free Play mode.","23 Aug, 2010",DiezelPower,DiezelPower,"2,39€",,,,,,,2133,88%,Very Positive,9,10,1,Zombies;Action;Indie;Top-Down Shooter;Online Co-Op;Survival;Twin Stick Shooter;Local Co-Op;Co-op;Multiplayer;Top-Down;Gore;4 Player Local;Arcade;Addictive;Horror;Shoot 'Em Up;Singleplayer;Blood;Shooter,https://store.steampowered.com/app/39800/Nation_Red/?snr=1_7_7_7000_150_25
2307220,TSUNDERE MILFIN,☪️TSUNDERE MILFIN is a visual novel about a working relationship with a Muslim ladyboss. Solve match3 puzzles and properly invest company money to win the favor of your lewd religious boss :3,"17 May, 2023",CUTE ANIME GIRLS,Tranquility games,,-30%,"2,99€","2,09€",,,,126,89%,Very Positive,9,10,1,Nudity;Sexual Content;NSFW;Hentai;Mature;Anime;Visual Novel;Match 3;Dating Sim;Romance;Cute;Relaxing;Funny;Casual;Comedy;Singleplayer;Indie;Puzzle,https://store.steampowered.com/app/2307220/TSUNDERE_MILFIN/?snr=1_7_7_7000_150_25
7530,Two Worlds II Castle Defense,"While the bloody battle between Gandohar’s troops and the armies of the Orcs is raging in front of the gates of Oswaroth, the emperor waits in the depths of his palace on the outcome of the struggle for power.","14 Jun, 2011",Reality Pump Studios,Topware Interactive,"9,99€",,,,,,,289,43%,Mixed,6,10,1,Strategy;Tower Defense;Fantasy;Singleplayer,https://store.steampowered.com/app/7530/Two_Worlds_II_Castle_Defense/?snr=1_7_7_7000_150_25
1054490,Wingspan,"Wingspan is a relaxing, award-winning strategy card game about birds for 1 to 5 players. Each bird you play extends a chain of powerful combinations in one of your three habitats. Your goal is to discover and attract the best birds to your network of wildlife preserves.","17 Sep, 2020",Monster Couch,Monster Couch;Stonemaier Games;indienova,,-50%,"19,99€","9,99€",79,92%,Very Positive,6364,94%,Very Positive,9,10,1,Building;Board Game;Card Game;Relaxing;Strategy;Wholesome;Casual;Nature;Turn-Based Strategy;Cute;Tabletop;PvP;Singleplayer;Resource Management;Economy;Local Multiplayer;2D;Co-op;Local Co-Op;Multiplayer,https://store.steampowered.com/app/1054490/WINGSPAN/?snr=1_7_7_7000_150_25
366320,Seasons after Fall,Seasons After Fall is a 2D platform-puzzler game that will let you dive into a captivating universe and explore a land governed by magic and nature.,"2 Sep, 2016",Swing Swing Submarine,Focus Entertainment,,-80%,"9,99€","1,99€",,,,2095,81%,Very Positive,9,10,1,Adventure;Indie;Platformer;Great Soundtrack;Atmospheric;Puzzle Platformer;Cute;Singleplayer;Hand-drawn;2D;Fantasy;Puzzle;Metroidvania;Fox;Side Scroller;Relaxing;Beautiful,https://store.steampowered.com/app/366320/Seasons_after_Fall/?snr=1_7_7_7000_150_25
64000,Men of War: Assault Squad,"Men of War: Assault Squad features a completely new cooperative skirmish game mode with access to five different nations (Russia, Germany, USA, Commonwealth and, for the first time ever in the Men of War series, Japan) as well as increased realism and accessibility.","24 Feb, 2011",Digitalmindsoft,Fulqrum Publishing,"9,99€",,,,16,81%,Very Positive,3533,88%,Very Positive,9,10,1,Strategy;World War II;Tactical;War;RTS;Multiplayer;Military;Realistic;Real Time Tactics;Action;Co-op;Historical;Simulation;Moddable;Tanks;Destruction;Singleplayer;Level Editor;Epic;Sandbox,https://store.steampowered.com/app/64000/Men_of_War_Assault_Squad/?snr=1_7_7_7000_150_25
338390,The Technomancer,The Technomancer is a sci-fi RPG that offers players plenty of dynamic combat action based on 4 skill trees dedicated to 3 combat styles and the destructive electrical powers of the Technomancers.,"28 Jun, 2016",Spiders,Focus Entertainment,,-80%,"9,99€","1,99€",,,,2001,68%,Mixed,6,10,1,RPG;Action;Sci-fi;Open World;Singleplayer;Third Person;Cyberpunk;Post-apocalyptic;Adventure;Mars;Nudity;Mature;Choices Matter;Great Soundtrack;Atmospheric;Story Rich;Action RPG;Character Customization;Sexual Content;Romance,https://store.steampowered.com/app/338390/The_Technomancer/?snr=1_7_7_7000_150_25
617670,Zup! S,Minimal physical puzzle with explosions,"15 Nov, 2018",Quiet River,Quiet River,"1,99€",,,,135,94%,Very Positive,12050,97%,Overwhelmingly Positive,10,10,1,Puzzle;Casual;Indie;2D;Physics;Relaxing;Singleplayer;Minimalist;Fast-Paced;Short;Cute;Trading Card Game;Strategy;Logic;Psychological Horror;Difficult;Action;Education;Horror;Beautiful,https://store.steampowered.com/app/617670/Zup_S/?snr=1_7_7_7000_150_25
601220,Zup! F,Minimal physical puzzle with explosions,"11 Dec, 2019",Quiet River,Quiet River,"1,99€",,,,29,96%,Very Positive,7454,97%,Overwhelmingly Positive,10,10,1,Puzzle;Casual;Indie;Fast-Paced;2D;Physics;Short;Relaxing;Minimalist;Puzzle Platformer;Point & Click;Mouse only;Singleplayer;Cute;Trading Card Game;Cyberpunk;Family Friendly;Atmospheric;PvE;Fighting,https://store.steampowered.com/app/601220/Zup_F/?snr=1_7_7_7000_150_25
1407420,Milo and the Magpies,"Milo and the Magpies is a point-and-click, hidden object game following the story of a little cat named Milo who is trying to find his way home after getting turned around by an unfortunate encounter with some pesky magpies.","7 Sep, 2021",Johan Scherft,Second Maze,"1,99€",,,,31,100%,Very Positive,2332,98%,Overwhelmingly Positive,10,10,1,Adventure;Point & Click;Hidden Object;Hand-drawn;Exploration;Cats;Cute;Colorful;Singleplayer;Indie;Story Rich;Puzzle;2D,https://store.steampowered.com/app/1407420/Milo_and_the_Magpies/?snr=1_7_7_7000_150_25
435120,Rusty Lake Hotel,Are you ready to serve the guests in the Rusty Lake Hotel? Solve all mysteries in this dark and eerie puzzle game. Rusty Lake Hotel is a point-and-click adventure by the creators of the Rusty Lake & Cube Escape series.,"29 Jan, 2016",Rusty Lake,Rusty Lake,"1,99€",,,,103,98%,Overwhelmingly Positive,4568,95%,Overwhelmingly Positive,10,10,1,Puzzle;Point & Click;Indie;Adventure;Horror;Psychological Horror;Surreal;Mystery;Singleplayer;Atmospheric;2D;Hand-drawn;Story Rich;Dark;Hidden Object;Short;Casual;Gore;Dark Humor;Remake,https://store.steampowered.com/app/435120/Rusty_Lake_Hotel/?snr=1_7_7_7000_150_25
